snapshot_date,plant_id,part_id,qty_on_hand,unit_cost,avg_daily_demand_qty,safety_stock_qty
2026-05-31,P200,PN00338,26,23.67,0.6778,9
2026-05-31,P200,PN00339,69,6.9,0.7778,10
2026-05-31,P200,PN00340,39,105.61,0.8333,11
2026-05-31,P200,PN00341,19,12.23,0.3111,4
2026-05-31,P200,PN00342,20,35.57,0.9222,12
2026-05-31,P200,PN00343,47,49.5,0.5,7
2026-05-31,P200,PN00344,103,88.21,2.0667,28
2026-05-31,P200,PN00345,6,16.18,0.2333,3
2026-05-31,P200,PN00346,5,89.41,0.1556,2
2026-05-31,P200,PN00347,47,17.97,0.7444,10
2026-05-31,P200,PN00348,25,41.24,0.2778,3
2026-05-31,P200,PN00349,23,113.68,0.7,9
2026-05-31,P200,PN00350,39,173.2,1.1667,16
2026-05-31,P200,PN00351,55,21.0,0.6667,9
2026-05-31,P200,PN00352,23,12.4,1.5556,21
2026-05-31,P200,PN00353,75,22.11,2.3444,32
2026-05-31,P200,PN00354,23,12.03,0.3556,4
2026-05-31,P200,PN00355,38,39.83,0.9,12
2026-05-31,P200,PN00356,27,18.19,0.3667,5
2026-05-31,P200,PN00357,15,20.73,0.6444,9
2026-05-31,P200,PN00358,0,39.47,0.0222,0
2026-05-31,P200,PN00359,32,68.89,0.5778,8
2026-05-31,P200,PN00360,117,15.67,1.3444,18
2026-05-31,P200,PN00361,12,40.7,0.4111,5
2026-05-31,P200,PN00362,40,15.76,0.4333,6
2026-05-31,P200,PN00363,115,36.92,1.6333,22
2026-05-31,P200,PN00364,73,15.56,1.3556,18
2026-05-31,P200,PN00365,3,27.48,0.1444,2
2026-05-31,P200,PN00366,2,14.64,0.0778,1
2026-05-31,P200,PN00367,53,19.6,1.0222,14
2026-05-31,P200,PN00368,60,12.33,0.7,9
2026-05-31,P200,PN00369,45,33.67,0.8667,12
2026-05-31,P200,PN00370,8,27.73,0.1778,2
2026-05-31,P200,PN00371,68,33.93,0.8111,11
2026-05-31,P200,PN00372,9,121.7,0.2444,3
2026-05-31,P200,PN00373,43,73.73,1.1444,16
2026-05-31,P200,PN00374,11,102.48,0.2444,3
2026-05-31,P200,PN00375,7,7.23,0.1,1
2026-05-31,P200,PN00376,12,35.35,0.4556,6
2026-05-31,P200,PN00377,5,110.96,0.2222,3
2026-05-31,P200,PN00378,10,50.15,0.3556,4
2026-05-31,P200,PN00379,26,51.88,0.7778,10
2026-05-31,P200,PN00380,67,41.9,1.4778,20
2026-05-31,P200,PN00381,42,50.34,1.7889,25
2026-05-31,P200,PN00382,20,69.42,0.5778,8
2026-05-31,P200,PN00383,0,35.13,0.0,0
2026-05-31,P200,PN00384,3,33.36,0.1,1
2026-05-31,P200,PN00385,55,134.6,0.5889,8
2026-05-31,P200,PN00386,19,57.94,0.2222,3
2026-05-31,P200,PN00387,21,9.02,0.3444,4
2026-05-31,P200,PN00388,57,27.29,0.6,8
2026-05-31,P200,PN00389,32,79.35,0.5222,7
2026-05-31,P200,PN00390,3,45.49,0.1556,2
2026-05-31,P200,PN00391,37,20.06,0.4111,5
2026-05-31,P200,PN00392,34,14.04,0.7778,10
2026-05-31,P200,PN00393,51,61.12,0.5889,8
2026-05-31,P200,PN00394,74,118.71,1.4889,20
2026-05-31,P200,PN00395,14,115.03,0.3667,5
2026-05-31,P200,PN00396,37,34.18,1.6111,22
2026-05-31,P200,PN00397,0,12.34,0.0,0
2026-05-31,P200,PN00398,53,45.02,1.0111,14
2026-05-31,P200,PN00399,19,40.25,0.2333,3
2026-05-31,P200,PN00400,9,50.48,0.5667,7
2026-05-31,P300,PN00001,47,32.39,0.8111,11
2026-05-31,P300,PN00002,58,34.13,0.6333,8
2026-05-31,P300,PN00003,54,55.25,1.4111,19
2026-05-31,P300,PN00004,6,43.69,0.1222,1
2026-05-31,P300,PN00005,17,6.2,0.3,4
2026-05-31,P300,PN00006,3,63.19,0.2556,3
2026-05-31,P300,PN00007,90,50.14,1.3222,18
2026-05-31,P300,PN00008,38,153.25,1.3778,19
2026-05-31,P300,PN00009,10,31.48,0.2667,3
2026-05-31,P300,PN00010,23,81.78,0.6778,9
2026-05-31,P300,PN00011,41,58.17,1.5111,21
2026-05-31,P300,PN00012,8,42.19,0.1444,2
2026-05-31,P300,PN00013,5,124.08,0.2333,3
2026-05-31,P300,PN00014,15,14.64,0.3889,5
2026-05-31,P300,PN00015,13,33.14,0.3222,4
2026-05-31,P300,PN00016,17,127.87,0.4444,6
2026-05-31,P300,PN00017,35,34.4,0.6778,9
2026-05-31,P300,PN00018,35,13.82,0.3889,5
2026-05-31,P300,PN00019,53,20.28,0.9444,13
2026-05-31,P300,PN00020,16,12.59,0.9222,12
2026-05-31,P300,PN00021,37,23.62,0.9,12
2026-05-31,P300,PN00022,19,124.43,0.6333,8
2026-05-31,P300,PN00023,10,3.26,0.3333,4
2026-05-31,P300,PN00024,42,38.4,0.6,8
2026-05-31,P300,PN00025,3,20.05,0.0778,1
2026-05-31,P300,PN00026,19,1.42,0.7,9
2026-05-31,P300,PN00027,16,212.49,0.2333,3
2026-05-31,P300,PN00028,9,23.59,0.3778,5
2026-05-31,P300,PN00029,52,64.4,0.7222,10
2026-05-31,P300,PN00030,24,121.2,0.4111,5
2026-05-31,P300,PN00031,16,69.34,0.3222,4
2026-05-31,P300,PN00032,28,18.48,0.3778,5
2026-05-31,P300,PN00033,73,44.63,2.1778,30
2026-05-31,P300,PN00034,98,11.73,1.5889,22
2026-05-31,P300,PN00035,31,14.05,0.4222,5
2026-05-31,P300,PN00036,7,48.5,0.1444,2
2026-05-31,P300,PN00037,20,17.96,0.5333,7
2026-05-31,P300,PN00038,12,25.8,0.2333,3
2026-05-31,P300,PN00039,4,62.81,0.0889,1
2026-05-31,P300,PN00041,32,21.52,1.1,15
2026-05-31,P300,PN00042,48,14.26,1.2111,16
2026-05-31,P300,PN00043,17,93.87,0.5444,7
2026-05-31,P300,PN00044,34,13.79,0.3222,4
2026-05-31,P300,PN00045,17,19.18,0.5333,7
2026-05-31,P300,PN00047,35,228.41,0.6778,9
2026-05-31,P300,PN00048,5,13.9,0.1556,2
2026-05-31,P300,PN00049,2,17.53,0.0889,1
2026-05-31,P300,PN00050,147,59.39,2.3444,32
2026-05-31,P300,PN00051,4,11.09,0.2222,3
2026-05-31,P300,PN00052,8,8.7,0.3889,5
2026-05-31,P300,PN00053,22,95.73,0.4111,5
2026-05-31,P300,PN00054,48,11.83,0.4333,6
2026-05-31,P300,PN00055,26,5.06,0.4778,6
2026-05-31,P300,PN00056,73,28.16,1.7111,23
2026-05-31,P300,PN00057,60,292.29,0.9889,13
2026-05-31,P300,PN00058,16,18.78,0.3333,4
2026-05-31,P300,PN00059,37,12.5,0.7333,10
2026-05-31,P300,PN00060,71,64.11,1.2556,17
2026-05-31,P300,PN00061,97,24.38,1.9778,27
2026-05-31,P300,PN00062,4,7.32,0.1,1
2026-05-31,P300,PN00063,21,100.66,0.2778,3
2026-05-31,P300,PN00064,2,10.4,0.0444,0
2026-05-31,P300,PN00065,16,25.38,0.1778,2
2026-05-31,P300,PN00066,15,19.21,0.3889,5
2026-05-31,P300,PN00067,15,8.69,0.2667,3
2026-05-31,P300,PN00068,15,146.99,0.3333,4
2026-05-31,P300,PN00069,10,27.33,0.2556,3
2026-05-31,P300,PN00070,22,56.68,0.6333,8
2026-05-31,P300,PN00071,13,43.74,0.5,7
2026-05-31,P300,PN00072,150,49.03,1.6,22
2026-05-31,P300,PN00073,51,99.47,0.7333,10
2026-05-31,P300,PN00074,19,50.03,0.2889,4
2026-05-31,P300,PN00075,1,18.57,0.0111,0
2026-05-31,P300,PN00076,23,4.36,0.9111,12
2026-05-31,P300,PN00077,11,25.01,0.2556,3
2026-05-31,P300,PN00078,53,51.83,0.6667,9
2026-05-31,P300,PN00079,20,21.04,1.0444,14
2026-05-31,P300,PN00080,13,34.83,0.7222,10
2026-05-31,P300,PN00081,34,6.38,0.3,4
2026-05-31,P300,PN00082,38,5.53,0.6333,8
2026-05-31,P300,PN00083,2,252.65,0.0333,0
2026-05-31,P300,PN00084,31,154.98,0.9222,12
2026-05-31,P300,PN00085,15,62.6,0.2333,3
2026-05-31,P300,PN00086,17,79.49,0.8111,11
2026-05-31,P300,PN00087,18,119.57,0.4667,6
2026-05-31,P300,PN00088,69,177.75,0.7889,11
2026-05-31,P300,PN00089,50,76.07,1.0444,14
2026-05-31,P300,PN00090,12,46.98,0.5,7
2026-05-31,P300,PN00091,81,30.47,1.1667,16
2026-05-31,P300,PN00092,72,24.79,1.1,15
2026-05-31,P300,PN00093,21,7.05,0.5444,7
2026-05-31,P300,PN00094,4,63.2,0.1778,2
2026-05-31,P300,PN00095,29,12.81,0.6222,8
2026-05-31,P300,PN00096,9,80.5,0.1111,1
2026-05-31,P300,PN00097,92,378.03,1.1889,16
2026-05-31,P300,PN00099,53,24.49,0.7111,9
2026-05-31,P300,PN00100,9,23.15,0.3556,4
2026-05-31,P300,PN00101,9,55.49,0.1556,2
2026-05-31,P300,PN00102,23,4.49,0.2889,4
2026-05-31,P300,PN00103,18,70.81,0.2778,3
2026-05-31,P300,PN00104,1,13.27,0.0333,0
2026-05-31,P300,PN00105,1,46.78,0.0222,0
2026-05-31,P300,PN00106,25,135.59,0.4778,6
2026-05-31,P300,PN00107,70,75.76,1.3333,18
2026-05-31,P300,PN00108,11,13.77,0.1333,1
2026-05-31,P300,PN00109,1,17.73,0.0222,0
2026-05-31,P300,PN00110,60,52.0,1.2333,17
2026-05-31,P300,PN00111,5,111.02,0.1778,2
2026-05-31,P300,PN00112,38,10.45,1.1556,16
2026-05-31,P300,PN00113,4,48.54,0.0667,0
2026-05-31,P300,PN00114,22,49.03,1.1889,16
2026-05-31,P300,PN00115,4,148.75,0.1222,1
2026-05-31,P300,PN00116,12,32.25,0.8889,12
2026-05-31,P300,PN00117,19,34.01,0.4333,6
2026-05-31,P300,PN00118,3,18.36,0.1111,1
2026-05-31,P300,PN00119,30,81.27,0.3556,4
2026-05-31,P300,PN00120,29,30.86,0.8,11
2026-05-31,P300,PN00121,21,50.34,0.6778,9
2026-05-31,P300,PN00122,36,68.59,0.5556,7
2026-05-31,P300,PN00123,2,28.3,0.0333,0
2026-05-31,P300,PN00125,8,27.36,0.2222,3
2026-05-31,P300,PN00126,7,45.52,0.2,2
2026-05-31,P300,PN00127,38,10.6,1.0333,14
2026-05-31,P300,PN00128,5,55.39,0.1222,1
2026-05-31,P300,PN00129,33,10.0,0.6111,8
2026-05-31,P300,PN00130,15,15.92,0.3667,5
2026-05-31,P300,PN00131,124,21.76,1.5,21
2026-05-31,P300,PN00132,15,20.4,0.4667,6
2026-05-31,P300,PN00133,49,21.53,0.8778,12
2026-05-31,P300,PN00134,4,94.07,0.1444,2
2026-05-31,P300,PN00135,42,58.64,0.7222,10
2026-05-31,P300,PN00136,78,29.05,1.1111,15
2026-05-31,P300,PN00137,26,31.79,0.3111,4
2026-05-31,P300,PN00138,149,5.78,1.6333,22
2026-05-31,P300,PN00139,45,62.39,1.3111,18
2026-05-31,P300,PN00140,61,39.79,1.1889,16
2026-05-31,P300,PN00141,76,102.67,0.8222,11
2026-05-31,P300,PN00142,129,57.32,1.1667,16
2026-05-31,P300,PN00143,18,18.24,0.3889,5
2026-05-31,P300,PN00144,6,102.45,0.1222,1
2026-05-31,P300,PN00145,3,5.12,0.0889,1
2026-05-31,P300,PN00146,45,31.44,1.2556,17
2026-05-31,P300,PN00147,1,70.78,0.0222,0
2026-05-31,P300,PN00148,41,77.27,0.8667,12
2026-05-31,P300,PN00149,66,39.92,0.7889,11
2026-05-31,P300,PN00150,12,8.09,0.4667,6
2026-05-31,P300,PN00151,14,39.0,0.3667,5
2026-05-31,P300,PN00152,8,163.83,0.3333,4
2026-05-31,P300,PN00153,16,116.75,0.8111,11
2026-05-31,P300,PN00154,5,27.12,0.3333,4
2026-05-31,P300,PN00155,13,38.23,0.2444,3
2026-05-31,P300,PN00156,26,69.08,0.4556,6
2026-05-31,P300,PN00157,23,331.05,0.3444,4
2026-05-31,P300,PN00158,60,45.75,1.6222,22
2026-05-31,P300,PN00159,38,22.78,0.4667,6
2026-05-31,P300,PN00160,21,133.82,0.4556,6
2026-05-31,P300,PN00161,15,24.82,1.0222,14
2026-05-31,P300,PN00162,146,36.51,2.0333,28
2026-05-31,P300,PN00163,19,15.94,0.6333,8
2026-05-31,P300,PN00164,70,17.74,1.2667,17
2026-05-31,P300,PN00165,68,165.6,0.8222,11
2026-05-31,P300,PN00166,4,34.7,0.1333,1
2026-05-31,P300,PN00167,77,40.79,1.3556,18
2026-05-31,P300,PN00168,39,33.06,0.8,11
2026-05-31,P300,PN00169,18,4.48,0.3222,4
2026-05-31,P300,PN00170,8,6.35,0.2333,3
2026-05-31,P300,PN00171,7,61.7,0.1444,2
2026-05-31,P300,PN00172,10,35.5,0.4,5
2026-05-31,P300,PN00173,27,11.16,0.4556,6
2026-05-31,P300,PN00174,29,7.84,0.4889,6
2026-05-31,P300,PN00175,27,30.71,0.8111,11
2026-05-31,P300,PN00176,1,72.81,0.0667,0
2026-05-31,P300,PN00177,2,15.51,0.0444,0
2026-05-31,P300,PN00178,81,72.11,1.1556,16
2026-05-31,P300,PN00179,6,15.52,0.2667,3
2026-05-31,P300,PN00180,23,23.74,0.5667,7
2026-05-31,P300,PN00181,18,13.22,0.6444,9
2026-05-31,P300,PN00182,17,22.58,0.3778,5
2026-05-31,P300,PN00183,37,28.22,0.5111,7
2026-05-31,P300,PN00184,3,7.89,0.1111,1
2026-05-31,P300,PN00185,6,14.11,0.2,2
2026-05-31,P300,PN00186,1,70.16,0.0556,0
2026-05-31,P300,PN00187,35,15.47,0.4333,6
2026-05-31,P300,PN00188,8,13.23,0.1556,2
2026-05-31,P300,PN00189,3,97.72,0.0889,1
2026-05-31,P300,PN00190,33,82.85,0.4667,6
2026-05-31,P300,PN00191,9,48.29,0.1222,1
2026-05-31,P300,PN00192,46,26.61,0.5333,7
2026-05-31,P300,PN00193,30,145.07,0.4111,5
2026-05-31,P300,PN00194,85,16.91,1.0222,14
2026-05-31,P300,PN00195,9,45.25,0.6556,9
2026-05-31,P300,PN00196,18,33.17,0.9,12
2026-05-31,P300,PN00197,19,272.59,0.9333,13
2026-05-31,P300,PN00198,27,30.67,1.1556,16
2026-05-31,P300,PN00199,56,180.2,1.2222,17
2026-05-31,P300,PN00200,57,25.75,1.9889,27
2026-05-31,P300,PN00201,10,29.03,0.3444,4
2026-05-31,P300,PN00202,0,63.64,0.0,0
2026-05-31,P300,PN00203,23,37.93,0.4444,6
2026-05-31,P300,PN00204,1,98.52,0.0333,0
2026-05-31,P300,PN00205,1,5.56,0.0667,0
2026-05-31,P300,PN00206,12,73.37,0.5667,7
2026-05-31,P300,PN00207,26,151.02,0.4556,6
2026-05-31,P300,PN00208,143,52.58,1.4444,20
2026-05-31,P300,PN00209,52,19.86,0.7,9
2026-05-31,P300,PN00210,25,34.87,1.0556,14
2026-05-31,P300,PN00211,39,30.0,1.4222,19
2026-05-31,P300,PN00212,57,8.14,0.9778,13
2026-05-31,P300,PN00213,5,160.23,0.3889,5
2026-05-31,P300,PN00214,54,24.1,0.6333,8
2026-05-31,P300,PN00215,25,7.53,0.7222,10
2026-05-31,P300,PN00216,5,26.3,0.1667,2
2026-05-31,P300,PN00217,68,148.01,0.8556,11
2026-05-31,P300,PN00218,2,97.9,0.0333,0
2026-05-31,P300,PN00219,21,127.94,0.5333,7
2026-05-31,P300,PN00221,5,48.06,0.1778,2
2026-05-31,P300,PN00222,0,70.2,0.0,0
2026-05-31,P300,PN00223,72,7.65,1.2556,17
2026-05-31,P300,PN00224,19,31.12,0.4444,6
2026-05-31,P300,PN00225,3,11.39,0.1667,2
2026-05-31,P300,PN00226,26,13.76,0.5222,7
2026-05-31,P300,PN00227,15,98.14,1.1444,16
2026-05-31,P300,PN00228,111,6.96,1.3556,18
2026-05-31,P300,PN00229,76,60.67,1.3667,19
2026-05-31,P300,PN00230,71,48.28,0.9,12
2026-05-31,P300,PN00231,5,16.28,0.2111,2
2026-05-31,P300,PN00232,19,92.57,0.7333,10
2026-05-31,P300,PN00233,3,18.74,0.0778,1
2026-05-31,P300,PN00234,3,46.77,0.0889,1
2026-05-31,P300,PN00235,25,26.83,0.6111,8
2026-05-31,P300,PN00236,55,39.17,1.1,15
2026-05-31,P300,PN00237,17,21.92,0.3667,5
2026-05-31,P300,PN00238,10,17.4,0.4,5
2026-05-31,P300,PN00239,27,14.22,0.4,5
2026-05-31,P300,PN00240,34,47.87,0.7889,11
2026-05-31,P300,PN00241,21,33.66,0.7111,9
2026-05-31,P300,PN00242,10,65.31,0.1778,2
2026-05-31,P300,PN00243,46,58.71,0.7889,11
2026-05-31,P300,PN00244,79,69.55,0.8444,11
2026-05-31,P300,PN00246,12,7.96,0.3333,4
2026-05-31,P300,PN00247,17,6.35,0.9,12
2026-05-31,P300,PN00248,4,120.94,0.2333,3
2026-05-31,P300,PN00249,85,28.73,2.3111,32
2026-05-31,P300,PN00250,32,10.69,0.3556,4
2026-05-31,P300,PN00251,16,27.27,0.5111,7
2026-05-31,P300,PN00252,46,60.48,0.7889,11
2026-05-31,P300,PN00253,13,18.37,0.2444,3
2026-05-31,P300,PN00254,1,30.1,0.1,1
2026-05-31,P300,PN00255,12,82.26,0.4333,6
2026-05-31,P300,PN00256,7,18.12,0.1444,2
2026-05-31,P300,PN00257,11,37.23,0.4889,6
2026-05-31,P300,PN00258,35,34.56,1.6111,22
2026-05-31,P300,PN00259,10,41.3,0.2111,2
2026-05-31,P300,PN00260,16,75.73,0.5444,7
2026-05-31,P300,PN00261,9,43.32,0.5333,7
2026-05-31,P300,PN00262,17,5.06,0.4667,6
2026-05-31,P300,PN00263,13,23.7,0.3444,4
2026-05-31,P300,PN00264,15,117.11,0.3222,4
2026-05-31,P300,PN00265,8,67.67,0.4,5
2026-05-31,P300,PN00266,62,64.81,1.5667,21
2026-05-31,P300,PN00267,19,117.68,0.4222,5
2026-05-31,P300,PN00268,46,277.52,1.2111,16
2026-05-31,P300,PN00269,10,190.9,0.1778,2
2026-05-31,P300,PN00270,15,90.78,0.6,8
2026-05-31,P300,PN00271,76,22.51,1.3778,19
2026-05-31,P300,PN00272,2,13.28,0.0778,1
2026-05-31,P300,PN00273,14,63.0,0.2222,3
2026-05-31,P300,PN00274,54,23.58,1.4667,20
2026-05-31,P300,PN00275,7,38.57,0.5333,7
2026-05-31,P300,PN00276,25,42.39,0.3444,4
2026-05-31,P300,PN00277,22,19.9,0.5222,7
2026-05-31,P300,PN00278,37,97.49,1.3667,19
2026-05-31,P300,PN00279,26,38.27,1.4444,20
2026-05-31,P300,PN00280,5,59.16,0.1222,1
2026-05-31,P300,PN00281,11,9.59,0.2778,3
2026-05-31,P300,PN00282,16,10.89,0.3222,4
2026-05-31,P300,PN00283,59,6.67,0.7889,11
2026-05-31,P300,PN00284,19,52.44,0.7333,10
2026-05-31,P300,PN00285,65,178.03,0.9556,13
2026-05-31,P300,PN00286,46,23.04,0.8444,11
2026-05-31,P300,PN00287,53,47.98,0.7,9
2026-05-31,P300,PN00288,127,21.06,1.2778,17
2026-05-31,P300,PN00289,44,66.71,1.2444,17
2026-05-31,P300,PN00290,22,189.76,0.3889,5
2026-05-31,P300,PN00291,31,34.65,0.9111,12
2026-05-31,P300,PN00292,20,10.27,0.5333,7
2026-05-31,P300,PN00293,0,49.75,0.0111,0
2026-05-31,P300,PN00294,40,24.7,0.6222,8
2026-05-31,P300,PN00295,17,60.06,0.1667,2
2026-05-31,P300,PN00296,16,62.06,0.1556,2
2026-05-31,P300,PN00297,14,70.49,0.4,5
2026-05-31,P300,PN00298,7,191.6,0.0889,1
2026-05-31,P300,PN00299,43,42.81,0.8,11
2026-05-31,P300,PN00300,13,22.61,0.5556,7
2026-05-31,P300,PN00301,43,25.92,0.8,11
2026-05-31,P300,PN00302,3,18.39,0.0333,0
2026-05-31,P300,PN00303,41,23.88,0.4,5
2026-05-31,P300,PN00304,24,79.76,0.2444,3
2026-05-31,P300,PN00305,10,9.94,0.7444,10
2026-05-31,P300,PN00306,20,440.02,0.6556,9
2026-05-31,P300,PN00307,8,23.81,0.2444,3
2026-05-31,P300,PN00308,2,23.55,0.0444,0
2026-05-31,P300,PN00310,8,36.04,0.1222,1
2026-05-31,P300,PN00311,112,8.33,1.7111,23
2026-05-31,P300,PN00312,34,35.25,0.9778,13
2026-05-31,P300,PN00313,3,34.17,0.1778,2
2026-05-31,P300,PN00314,10,72.67,0.2667,3
2026-05-31,P300,PN00315,56,31.43,2.4333,34
2026-05-31,P300,PN00316,38,60.58,0.4778,6
2026-05-31,P300,PN00317,14,78.22,0.9333,13
2026-05-31,P300,PN00318,0,61.36,0.0,0
2026-05-31,P300,PN00319,14,27.78,0.4333,6
2026-05-31,P300,PN00320,29,21.6,0.4667,6
2026-05-31,P300,PN00321,63,5.75,1.4778,20
2026-05-31,P300,PN00322,19,66.15,0.4667,6
2026-05-31,P300,PN00323,54,144.24,0.8111,11
2026-05-31,P300,PN00324,83,23.48,0.9222,12
2026-05-31,P300,PN00325,64,28.22,0.9556,13
2026-05-31,P300,PN00326,14,45.58,0.7,9
2026-05-31,P300,PN00327,22,75.15,0.5778,8
2026-05-31,P300,PN00328,53,7.82,1.2222,17
2026-05-31,P300,PN00330,46,8.19,0.9556,13
2026-05-31,P300,PN00331,48,17.33,1.4111,19
2026-05-31,P300,PN00332,56,82.58,0.7444,10
2026-05-31,P300,PN00333,20,8.67,0.6556,9
2026-05-31,P300,PN00334,16,282.22,0.2222,3
2026-05-31,P300,PN00335,57,14.77,0.7333,10
2026-05-31,P300,PN00336,333,9.71,4.3111,60
2026-05-31,P300,PN00337,57,50.05,0.5444,7
2026-05-31,P300,PN00338,11,23.98,0.2333,3
2026-05-31,P300,PN00339,15,7.22,0.2667,3
2026-05-31,P300,PN00340,15,108.97,0.3889,5
2026-05-31,P300,PN00341,11,11.83,0.5889,8
2026-05-31,P300,PN00342,48,34.51,0.8778,12
2026-05-31,P300,PN00343,47,47.82,1.3333,18
2026-05-31,P300,PN00344,22,85.47,0.2667,3
2026-05-31,P300,PN00345,2,15.96,0.0556,0
2026-05-31,P300,PN00346,14,90.96,0.5111,7
2026-05-31,P300,PN00347,11,17.87,0.6556,9
2026-05-31,P300,PN00348,13,41.15,0.3111,4
2026-05-31,P300,PN00349,34,115.62,0.4556,6
2026-05-31,P300,PN00350,20,173.54,0.7222,10
2026-05-31,P300,PN00351,55,21.74,0.5,7
2026-05-31,P300,PN00352,98,12.48,1.2889,18
2026-05-31,P300,PN00353,105,21.29,2.2556,31
2026-05-31,P300,PN00354,59,12.3,0.9,12
2026-05-31,P300,PN00355,49,39.67,0.7889,11
2026-05-31,P300,PN00356,37,18.27,0.6444,9
2026-05-31,P300,PN00357,25,21.44,0.4222,5
2026-05-31,P300,PN00358,3,39.94,0.1667,2
2026-05-31,P300,PN00359,195,65.67,1.7556,24
2026-05-31,P300,PN00360,39,15.46,0.7889,11
2026-05-31,P300,PN00361,9,40.64,0.1778,2
2026-05-31,P300,PN00362,24,15.42,0.6333,8
2026-05-31,P300,PN00363,7,37.41,0.1222,1
2026-05-31,P300,PN00364,23,15.51,0.3667,5
2026-05-31,P300,PN00365,49,26.04,0.6222,8
2026-05-31,P300,PN00366,109,14.34,1.8667,26
2026-05-31,P300,PN00367,42,19.23,0.7556,10
2026-05-31,P300,PN00368,86,12.58,1.0667,14
2026-05-31,P300,PN00369,13,34.36,0.3667,5
2026-05-31,P300,PN00370,7,27.14,0.2333,3
2026-05-31,P300,PN00371,58,32.64,0.8222,11
2026-05-31,P300,PN00372,31,120.32,0.5667,7
2026-05-31,P300,PN00373,9,75.14,0.5,7
2026-05-31,P300,PN00374,24,100.33,0.6,8
2026-05-31,P300,PN00375,50,7.48,1.2444,17
2026-05-31,P300,PN00376,6,35.58,0.2889,4
2026-05-31,P300,PN00377,100,107.84,1.0333,14
2026-05-31,P300,PN00378,19,52.14,0.4111,5
2026-05-31,P300,PN00379,13,52.35,0.2333,3
2026-05-31,P300,PN00380,11,43.22,0.5444,7
2026-05-31,P300,PN00381,55,48.65,0.6,8
2026-05-31,P300,PN00382,141,69.99,1.5222,21
2026-05-31,P300,PN00383,17,34.73,0.3889,5
2026-05-31,P300,PN00384,27,33.39,0.8889,12
2026-05-31,P300,PN00385,5,133.91,0.2333,3
2026-05-31,P300,PN00386,64,56.06,1.1778,16
2026-05-31,P300,PN00387,10,8.74,0.2667,3
2026-05-31,P300,PN00388,55,27.45,1.1889,16
2026-05-31,P300,PN00389,23,81.76,1.0444,14
2026-05-31,P300,PN00390,77,45.5,1.1889,16
2026-05-31,P300,PN00391,25,20.39,0.4778,6
2026-05-31,P300,PN00392,2,14.53,0.0556,0
2026-05-31,P300,PN00393,1,62.63,0.0556,0
2026-05-31,P300,PN00394,22,121.21,0.3444,4
2026-05-31,P300,PN00395,8,112.58,0.1778,2
2026-05-31,P300,PN00396,8,34.53,0.2556,3
2026-05-31,P300,PN00397,138,12.67,1.3111,18
2026-05-31,P300,PN00398,2,46.64,0.0556,0
2026-05-31,P300,PN00399,42,38.75,0.5444,7
2026-05-31,P300,PN00400,28,51.99,1.8333,25
2026-05-31,P400,PN00001,8,31.72,0.0778,1
2026-05-31,P400,PN00002,4,34.54,0.0889,1
2026-05-31,P400,PN00003,39,55.84,1.2667,17
2026-05-31,P400,PN00004,54,43.21,0.7889,11
2026-05-31,P400,PN00005,5,6.36,0.0889,1
2026-05-31,P400,PN00006,18,65.2,0.6,8
2026-05-31,P400,PN00007,14,51.06,0.4889,6
2026-05-31,P400,PN00008,2,150.13,0.0444,0
2026-05-31,P400,PN00009,29,31.67,0.5889,8
2026-05-31,P400,PN00011,42,55.56,0.4,5
2026-05-31,P400,PN00012,55,40.74,1.4333,20
2026-05-31,P400,PN00013,81,126.53,1.1889,16
2026-05-31,P400,PN00014,180,15.02,2.1778,30
2026-05-31,P400,PN00015,45,33.12,1.3111,18
2026-05-31,P400,PN00016,23,132.2,0.7222,10
2026-05-31,P400,PN00017,11,35.75,0.1111,1
2026-05-31,P400,PN00018,0,13.77,0.0111,0
2026-05-31,P400,PN00019,15,21.09,0.4333,6
2026-05-31,P400,PN00020,17,12.95,0.3222,4
2026-05-31,P400,PN00021,118,23.94,1.0111,14
2026-05-31,P400,PN00022,5,125.47,0.1,1
2026-05-31,P400,PN00023,48,3.1,0.6889,9
2026-05-31,P400,PN00024,21,38.3,0.5111,7
2026-05-31,P400,PN00025,11,19.74,0.5333,7
2026-05-31,P400,PN00026,50,1.48,0.8444,11
2026-05-31,P400,PN00027,6,213.83,0.1111,1
2026-05-31,P400,PN00028,32,24.81,0.7,9
2026-05-31,P400,PN00029,43,64.91,0.8556,11
2026-05-31,P400,PN00030,15,120.56,0.4667,6
2026-05-31,P400,PN00031,74,72.08,0.9667,13
2026-05-31,P400,PN00032,11,18.85,0.1333,1
2026-05-31,P400,PN00033,39,44.78,0.6667,9
2026-05-31,P400,PN00034,20,11.89,1.2222,17
2026-05-31,P400,PN00035,70,14.59,1.9667,27
2026-05-31,P400,PN00036,81,49.24,0.7333,10
2026-05-31,P400,PN00037,16,18.64,0.4444,6
2026-05-31,P400,PN00038,1,26.04,0.0222,0
2026-05-31,P400,PN00039,51,62.22,1.0556,14
2026-05-31,P400,PN00040,36,32.37,0.5444,7
2026-05-31,P400,PN00041,50,21.05,1.8444,25
2026-05-31,P400,PN00042,7,13.87,0.1889,2
2026-05-31,P400,PN00043,40,91.11,0.9333,13
2026-05-31,P400,PN00044,14,14.05,0.2333,3
2026-05-31,P400,PN00045,36,19.06,0.9222,12
2026-05-31,P400,PN00046,43,9.19,0.6111,8
